id,name,uri
973,ResourceTechnology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ResourceTechnology
9673,T2Technology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#T2Technology
6733,SIC,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SIC
10968,T1Category,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#T1Category
